image_group_id,blank,consol_dict_model_3,consol_dict_model_4,event_final_topk_conf,species,md_count_max,yolo_count_max,md_bbox,yolo_bbox
SSWI000000015074987,False,"{'deer': [0.689941406, 0.81640625, 0.822265625]}","{'deer': [0.8545685410499573, 0.7594910860061646, 0.7903231978416443]}","{'deer': 0.98671875, 'cottontail_snowshoehare': 0.06314434111118317, 'raccoon': 0.029540983960032463}",deer,1,1,"{'A': ['0.9492,0.5275,0.1002,0.286'], 'B': ['0.9193,0.5378,0.1054,0.2507'], 'C': ['0.9214,0.5426,0.1035,0.2553']}","{'A': [['0.9467329587617543,0.529119300262544,0.10653408247649127,0.31036931185736844']], 'B': [['0.9218749536207019,0.5294744149529825,0.12215908247649127,0.24573867009403497']], 'C': [['0.9218749536207019,0.5287641855721054,0.12215908247649127,0.24147729380877184']]}"
SSWI000000015074991,False,"{'deer': [0.724121094, 0.462402344], 'blank': [0.99]}","{'deer': [0.3975026309490204, 0.3240478038787842], 'cottontail_snowshoehare': [0.2926963269710541]}","{'deer': 0.8689453128, 'raccoon': 0.2410329133272171, 'coyote': 0.12768400212128958}",deer,2,1,"{'A': ['0.1445,0.5608,0.1482,0.1141', '0.1639,0.5683,0.1933,0.1469'], 'B': ['0.0143,0.5879,0.02466,0.1438'], 'C': ['0.4001,0.5502,0.05899,0.0643']}","{'A': [['0.14224520280368422,0.5571732912382457,0.16046696810736844,0.12286933504701748']], 'B': [['0.021550958279780704,0.5866477293808772,0.04310191655956141,0.1832386237147369']], 'C': []}"
SSWI000000015075000,False,"{'deer': [0.842773438, 0.808105469, 0.638183594]}","{'deer': [0.9322036504745483, 0.9432846903800964, 0.8856848478317261]}","{'deer': 0.99, 'cottontail_snowshoehare': 0.029559237882494926, 'raccoon': 0.018108513516684376}",deer,2,1,"{'A': ['0.8559,0.522,0.158,0.204'], 'B': ['0.9403,0.5381,0.1177,0.2274', '0.9426,0.4799,0.1034,0.3095'], 'C': ['0.9725,0.5363,0.05351,0.2199']}","{'A': [['0.8572442886677194,0.5174005618573685,0.17471591752350873,0.2166192886677194']], 'B': [['0.9367897474294737,0.5308948737147369,0.12642050514105244,0.2436079123824563']], 'C': [['0.96875,0.5369318118573685,0.0625,0.2514204587617544']]}"
SSWI000000015075003,False,"{'deer': [0.676269531, 0.836425781, 0.833984375]}","{'deer': [0.9607399702072144, 0.986858606338501, 0.9830759763717651]}","{'deer': 0.99, 'coyote': 0.00715931411832571, 'raccoon': 0.007041302354385456}",deer,1,1,"{'A': ['0.0539,0.6098,0.1052,0.1347'], 'B': ['0.2106,0.6043,0.4212,0.2869'], 'C': ['0.3151,0.5786,0.4586,0.3051']}","{'A': [['0.059969812178684224,0.6226917487147369,0.11993962435736845,0.21768466752350873']], 'B': [['0.21732954545042799,0.6111505618573685,0.43252840909914403,0.32883520619122814']], 'C': [['0.3203124884051755,0.5909090592868422,0.46235793557210536,0.3451704587617544']]}"
SSWI000000015075005,False,"{'deer': [0.837890625, 0.6904296875, 0.824707031]}","{'deer': [0.8811814785003662, 0.9594963788986206, 0.772498369216919]}","{'deer': 0.99, 'coyote': 0.04578792490065098, 'wolf': 0.01598190050572157}",deer,1,3,"{'A': ['0.8669,0.5463,0.253,0.245'], 'B': ['0.6216,0.5357,0.281,0.2237'], 'C': ['0.5129,0.5088,0.2038,0.1708']}","{'A': [['0.8664772474294737,0.5419033943338597,0.265625,0.25284087114421067']], 'B': [['0.738636353095614,0.5372869149529825,0.07954545876175437,0.23792617009403497', '0.5525567886677194,0.5227272474294737,0.13565341752350873,0.21661933504701747', '0.6374289561912282,0.5333806649529825,0.27769882990596506,0.2428977525705262'], ['0.738636353095614,0.5372869149529825,0.07954545876175437,0.23792617009403497', '0.5525567886677194,0.5227272474294737,0.13565341752350873,0.21661933504701747', '0.6374289561912282,0.5333806649529825,0.27769882990596506,0.2428977525705262'], ['0.738636353095614,0.5372869149529825,0.07954545876175437,0.23792617009403497', '0.5525567886677194,0.5227272474294737,0.13565341752350873,0.21661933504701747', '0.6374289561912282,0.5333806649529825,0.27769882990596506,0.2428977525705262']], 'C': [['0.5152698737147369,0.5220170412382457,0.22159091752350873,0.2258522474294738']]}"
SSWI000000015119592,False,"{'raccoon': [0.439453125, 0.399414063, 0.331542969]}","{'foxgray_foxred': [0.8045953512191772, 0.8530219197273254, 0.889594554901123]}","{'foxgray_foxred': 0.7413287957509359, 'raccoon': 0.52734375, 'coyote': 0.057623994847138725}",foxgray_foxred,3,1,"{'A': ['0.2693,0.5178,0.2323,0.09291'], 'B': ['0.4758,0.5152,0.2135,0.09746'], 'C': ['0.5343,0.5098,0.1515,0.0709', '0.5692,0.5135,0.2141,0.08728', '0.5142,0.5084,0.09988,0.06076']}","{'A': [['0.2817826546434211,0.5095880618573685,0.22407668557210533,0.08664770619122815']], 'B': [['0.47869316495298253,0.5127840824764912,0.22088066495298253,0.1015625']], 'C': [['0.5383522706191228,0.5071022474294737,0.16548295876175437,0.07244316495298252']]}"
SSWI000000015119755,False,"{'foxgray_foxred': [0.799316406, 0.801757813, 0.879882813]}","{'foxgray_foxred': [0.9973827004432678, 0.9848063588142395, 0.9892071485519409]}","{'foxgray_foxred': 0.99, 'coyote': 0.007606691215187311, 'bear': 0.0006989198542820911}",foxgray_foxred,3,1,"{'A': ['0.353,0.5145,0.2161,0.08851'], 'B': ['0.6381,0.5242,0.1902,0.08573', '0.6618,0.5292,0.2534,0.12', '0.6331,0.5045,0.1763,0.06803'], 'C': ['0.7088,0.5354,0.2225,0.1011']}","{'A': [['0.35378195811912283,0.5099431649529825,0.21431108376175437,0.08664775257052622']], 'B': [['0.6388494149529825,0.5174005618573685,0.18252841752350873,0.08522729380877185']], 'C': [['0.7148437036207019,0.5323153324764912,0.2180397474294738,0.09801132990596505']]}"
SSWI000000015119792,False,"{'foxgray_foxred': [0.84765625, 0.827636719], 'blank': [0.99]}","{'foxgray_foxred': [0.9917268753051758, 0.9920439124107361, 0.984459638595581]}","{'foxgray_foxred': 0.99, 'coyote': 0.009647244587540627, 'wolf': 0.0013023363620353243}",foxgray_foxred,1,1,"{'A': ['0.7942,0.5225,0.2457,0.1023'], 'B': ['0.1419,0.4964,0.2362,0.1025'], 'C': []}","{'A': [['0.8006036868573685,0.5131391855721054,0.2524857912382456,0.10440337114421068']], 'B': [['0.14231178825749452,0.4914772474294738,0.2452059647232566,0.10724433504701748']], 'C': []}"
SSWI000000015119833,False,"{'foxgray_foxred': [0.811035156, 0.848632813, 0.865722656]}","{'foxgray_foxred': [0.9943349361419678, 0.9809573888778687, 0.9673399925231934]}","{'foxgray_foxred': 0.99, 'coyote': 0.02202871566017469, 'raccoon': 0.0026266839510450763}",foxgray_foxred,1,1,"{'A': ['0.2774,0.5136,0.211,0.09159'], 'B': ['0.6535,0.5237,0.2029,0.0882'], 'C': ['0.7167,0.5302,0.2206,0.09709']}","{'A': [['0.2801402651430263,0.5099431881426315,0.20108309342868422,0.09232954123824563']], 'B': [['0.6541193118573685,0.523792603095614,0.2073863762852631,0.08451704123824563']], 'C': [['0.7201704587617543,0.5284090824764912,0.2116477525705262,0.09019882990596505']]}"
SSWI000000015125513,False,"{'opossum': [0.493408203, 0.692871094], 'raccoon': [0.355224609375]}","{'coyote': [0.4378906488418579], 'raccoon': [0.42271554470062256, 0.3198283612728119]}","{'opossum': 0.8314453128, 'raccoon': 0.42626953125, 'coyote': 0.3649088740348816}",opossum,1,2,"{'A': ['0.4791,0.651,0.03666,0.06407'], 'B': ['0.4783,0.6171,0.03982,0.04686'], 'C': ['0.4981,0.6083,0.04016,0.05397']}","{'A': [['0.48153408247649127,0.6495028092868422,0.04758525257052622,0.07102270619122815']], 'B': [['0.4833096443338597,0.6164772474294737,0.04829545876175437,0.0546875', '0.48259941495298253,0.6178977293808772,0.046875,0.05326704123824563'], ['0.4833096443338597,0.6164772474294737,0.04829545876175437,0.0546875', '0.48259941495298253,0.6178977293808772,0.046875,0.05326704123824563']], 'C': [['0.500355103095614,0.6072442886677194,0.05042612371473689,0.05965908247649126']]}"
SSWI000000015207162,False,"{'blank': [0.99], 'opossum': [0.498291016, 0.374755859]}","{'cottontail_snowshoehare': [0.5025805234909058, 0.5416092872619629], 'coyote': [0.49400755763053894]}","{'opossum': 0.5979492192, 'cottontail_snowshoehare': 0.4513410727183024, 'coyote': 0.4116729646921158}",opossum,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [['0.547230103095614,0.4868607912382456,0.08664770619122815,0.049005664952982524']], 'C': [['0.5450994149529825,0.48650566495298253,0.08948867009403495,0.049005664952982524']]}"
SSWI000000015225060,False,"{'wolf': [0.462158203125, 0.57958984375, 0.822753906]}","{'coyote': [0.4840245544910431, 0.5832242369651794, 0.6238863468170166]}","{'wolf': 0.9873046872, 'coyote': 0.5199052890141805, 'foxgray_foxred': 0.04625823348760605}",wolf,1,2,"{'A': ['0.1234,0.5557,0.2417,0.1549'], 'B': ['0.3721,0.5607,0.2846,0.2271'], 'C': ['0.4445,0.5592,0.2144,0.2228']}","{'A': [['0.11882989846826687,0.5884232680485966,0.23606178553995752,0.23579545876175437', '0.11931817865389821,0.585937476810351,0.23757101640694048,0.23579545876175437'], ['0.11882989846826687,0.5884232680485966,0.23606178553995752,0.23579545876175437', '0.11931817865389821,0.585937476810351,0.23757101640694048,0.23579545876175437']], 'B': [['0.4058948853095614,0.5575283943338597,0.2350852293808772,0.22869321133228057', '0.40340908247649127,0.5596590824764912,0.2421875,0.2336647474294738'], ['0.4058948853095614,0.5575283943338597,0.2350852293808772,0.22869321133228057', '0.40340908247649127,0.5596590824764912,0.2421875,0.2336647474294738']], 'C': [['0.4462890625,0.5635653324764912,0.216796875,0.2336647474294738']]}"
SSWI000000015225061,False,"{'wolf': [0.822265625, 0.846191406, 0.781738281]}","{'wolf': [0.6824585199356079, 0.6494160890579224, 0.7755674123764038]}","{'wolf': 0.99, 'coyote': 0.2576179305712382, 'opossum': 0.006396182191868624}",wolf,1,1,"{'A': ['0.5266,0.5131,0.2854,0.1943'], 'B': ['0.3775,0.5015,0.3095,0.246'], 'C': ['0.3424,0.5029,0.2649,0.2646']}","{'A': [['0.5301846443338597,0.5131391855721054,0.28977270619122814,0.20241479380877184']], 'B': [['0.38352272938087717,0.4985795296434211,0.3110795412382456,0.2485795180485966']], 'C': [['0.34730112371473687,0.498224426547807,0.2727272474294738,0.2691761469043859']]}"
SSWI000000015225165,False,"{'wolf': [0.67626953125], 'blank': [0.99, 0.99]}","{'wolf': [0.5032275915145874], 'coyote': [0.8070065379142761, 0.8290395736694336]}","{'wolf': 0.8115234375, 'coyote': 0.6908663113911947, 'cottontail_snowshoehare': 0.0180915758634607}",wolf,1,2,"{'A': ['0.3847,0.5413,0.2994,0.1564'], 'B': [], 'C': []}","{'A': [['0.4129971327390352,0.5333806649529825,0.2528408943338597,0.14488632990596503', '0.39417612371473687,0.5326704355721054,0.28551132990596506,0.1526988762852631'], ['0.4129971327390352,0.5333806649529825,0.2528408943338597,0.14488632990596503', '0.39417612371473687,0.5326704355721054,0.28551132990596506,0.1526988762852631']], 'B': [], 'C': []}"
SSWI000000015231265,False,"{'wolf': [0.883300781], 'blank': [0.99, 0.99]}","{'wolf': [0.9409688115119934, 0.7969955801963806, 0.8209975361824036]}","{'wolf': 0.99, 'foxgray_foxred': 0.05834189554055532, 'coyote': 0.0330662044386069}",wolf,1,1,"{'A': ['0.2072,0.539,0.2332,0.2644'], 'B': [], 'C': []}","{'A': [['0.20743074098256584,0.5348011237147369,0.236416889179079,0.26846591752350873']], 'B': [], 'C': []}"
SSWI000000015231270,False,"{'wolf': [0.854492188], 'blank': [0.99, 0.99]}","{'wolf': [0.7844371795654297], 'raccoon': [0.44664907455444336, 0.5679106116294861]}","{'wolf': 0.99, 'raccoon': 0.4732588430245718, 'coyote': 0.15689148257176083}",wolf,3,1,"{'A': ['0.3291,0.6329,0.4042,0.4399'], 'B': ['0.9224,0.5212,0.1523,0.2136', '0.9637,0.4948,0.07124,0.1574', '0.9413,0.5159,0.114,0.1668'], 'C': []}","{'A': [['0.33655893041732465,0.635120728095614,0.4106888814537721,0.45419037885578933']], 'B': [], 'C': []}"
SSWI000000015251144,False,"{'cottontail_snowshoehare': [0.724609375], 'opossum': [0.595214844, 0.597167969]}","{'foxgray_foxred': [0.35687580704689026], 'coyote': [0.29393312335014343], 'opossum': [0.25310683250427246]}","{'cottontail_snowshoehare': 0.86953125, 'opossum': 0.7166015628, 'foxgray_foxred': 0.29739650587240857}",cottontail_snowshoehare,1,1,"{'A': ['0.1495,0.5785,0.1432,0.09422'], 'B': [], 'C': []}","{'A': [['0.14881480428585528,0.578480103095614,0.13951526514302634,0.1058238762852631']], 'B': [['0.3378018318338597,0.5866477061912282,0.095703125,0.07244316495298252']], 'C': [['0.3386008427860527,0.5862925799059651,0.1004971443338597,0.07315341752350873']]}"
SSWI000000015299510,False,"{'bear': [0.294921875, 0.439208984], 'opossum': [0.64697265625]}","{'coyote': [0.8840715885162354, 0.45676329731941223], 'opossum': [0.35702523589134216]}","{'opossum': 0.7763671875, 'coyote': 0.7367263237635295, 'bear': 0.5270507808}",opossum,2,2,"{'A': ['0.8492,0.6656,0.1375,0.08085', '0.9632,0.6678,0.07345,0.08659'], 'B': ['0.1768,0.5986,0.1132,0.07104'], 'C': []}","{'A': [['0.6182528324764912,0.5067471327390352,0.7634943350470175,0.42684655928684223']], 'B': [['0.18204012467868422,0.5980113299059651,0.1344992918808772,0.08096591752350873', '0.1790216614047807,0.5983664561912282,0.13414417719043858,0.08096591752350873'], ['0.18204012467868422,0.5980113299059651,0.1344992918808772,0.08096591752350873', '0.1790216614047807,0.5983664561912282,0.13414417719043858,0.08096591752350873']], 'C': [['0.8215553724294737,0.5493607796434211,0.3540482448589476,0.34232951804859657']]}"
SSWI000000015323237,False,"{'elk': [0.856933594, 0.85546875, 0.778320313]}","{'elk': [0.9530254602432251, 0.9570663571357727, 0.9222159385681152]}","{'elk': 0.99, 'bear': 0.02290420544644197, 'opossum': 0.008658255295207104}",elk,1,1,"{'A': ['0.1598,0.5213,0.3171,0.588'], 'B': ['0.2303,0.5858,0.4508,0.5345'], 'C': ['0.2933,0.6814,0.4606,0.369']}","{'A': [['0.16814629838300874,0.5205965708816668,0.33593748313994753,0.6178976830015791']], 'B': [['0.2381924568338597,0.585759925262544,0.4724786636677194,0.5614346443338597']], 'C': [['0.2961647590242983,0.6867897706191228,0.49218747681035097,0.37215912885578933']]}"
SSWI000000015327120,False,"{'opossum': [0.7255859375, 0.70654296875, 0.65673828125]}","{'opossum': [0.8551811575889587], 'raccoon': [0.7938846945762634, 0.7105059027671814]}","{'opossum': 0.870703125, 'raccoon': 0.6615705788135529, 'foxgray_foxred': 0.12339383363723755}",opossum,2,2,"{'A': ['0.1968,0.7104,0.09511,0.06735'], 'B': ['0.1607,0.7257,0.06372,0.07549', '0.1727,0.7251,0.1064,0.07548'], 'C': ['0.1929,0.7622,0.07062,0.1036']}","{'A': [['0.5884232680485966,0.6938920412382457,0.0816761237147369,0.0625', '0.2018821043808772,0.7041903324764912,0.10298295876175437,0.0703125'], ['0.5884232680485966,0.6938920412382457,0.0816761237147369,0.0625', '0.2018821043808772,0.7041903324764912,0.10298295876175437,0.0703125']], 'B': [['0.5880681649529825,0.6956675799059651,0.08877841752350873,0.06463066495298252', '0.15771483795258776,0.7215908943338597,0.0716441771904386,0.0823863762852631'], ['0.5880681649529825,0.6956675799059651,0.08877841752350873,0.06463066495298252', '0.15771483795258776,0.7215908943338597,0.0716441771904386,0.0823863762852631']], 'C': [['0.19358131733346493,0.7583451430485966,0.06809303028605267,0.1012073737147369', '0.5880681649529825,0.6946022474294737,0.0859375,0.06463066495298252'], ['0.19358131733346493,0.7583451430485966,0.06809303028605267,0.1012073737147369', '0.5880681649529825,0.6946022474294737,0.0859375,0.06463066495298252']]}"
SSWI000000015362155,False,"{'raccoon': [0.840820313, 0.837890625, 0.825683594]}","{'raccoon': [0.9790569543838501, 0.9939544796943665, 0.989391028881073]}","{'raccoon': 0.99, 'foxgray_foxred': 0.005498879278699557, 'opossum': 0.0027174778127421937}",raccoon,1,1,"{'A': ['0.5155,0.6013,0.09302,0.1158'], 'B': ['0.5746,0.6213,0.1147,0.1241'], 'C': ['0.5952,0.624,0.116,0.1224']}","{'A': [['0.5152698737147369,0.5965908943338597,0.09801132990596505,0.1129261237147369']], 'B': [['0.5763494149529825,0.6182528092868422,0.12855117009403497,0.1207386237147369']], 'C': [['0.5926846211442107,0.6225141855721054,0.125,0.12499995362070193']]}"
SSWI000000015442293,False,"{'blank': [0.99, 0.99, 0.99]}","{'foxgray_foxred': [0.5320554375648499, 0.6380208134651184, 0.4593721628189087]}","{'blank': 0.99, 'foxgray_foxred': 0.531684011220932, 'raccoon': 0.19224271178245544}",foxgray_foxred,2,0,"{'A': ['0.1477,0.5689,0.08015,0.04501', '0.1098,0.5691,0.1474,0.05197'], 'B': ['0.1413,0.5643,0.06363,0.04323', '0.103,0.5663,0.1211,0.04895'], 'C': ['0.1616,0.573,0.09752,0.05036']}","{'A': [], 'B': [], 'C': []}"
SSWI000000015443014,False,"{'blank': [0.99, 0.99, 0.99]}","{'coyote': [0.7648292779922485, 0.5090577006340027, 0.6409088373184204]}","{'blank': 0.99, 'coyote': 0.6373577316602071, 'raccoon': 0.0982325462003549}",coyote,5,0,"{'A': ['0.8934,0.6173,0.1369,0.07586', '0.8828,0.6135,0.1758,0.1008', '0.9051,0.5956,0.1555,0.1223', '0.8614,0.5934,0.2358,0.1393', '0.9065,0.6326,0.1522,0.1078'], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
SSWI000000015508841,False,"{'blank': [0.99, 0.99, 0.99]}","{'wolf': [0.5060738921165466], 'foxgray_foxred': [0.47984132170677185, 0.4273085296154022]}","{'blank': 0.99, 'wolf': 0.42172824343045556, 'foxgray_foxred': 0.39986776808897656}",blank,2,0,"{'A': ['0.5638,0.3451,0.09624,0.1532', '0.5581,0.376,0.1173,0.2022'], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
SSWI000000015519355,False,"{'elk': [0.876953125, 0.855957031, 0.8359375]}","{'elk': [0.9987537860870361, 0.9954309463500977, 0.9988685846328735]}","{'elk': 0.99, 'opossum': 0.0007115539726025115, 'cottontail_snowshoehare': 0.0003954082543107992}",elk,1,1,"{'A': ['0.6811,0.4263,0.6287,0.8513'], 'B': ['0.4828,0.4264,0.6952,0.8238'], 'C': ['0.3674,0.4171,0.7138,0.8017']}","{'A': [['0.6756924684286842,0.4328835227931524,0.6486150631426315,0.8529829544136952']], 'B': [['0.47913706701214914,0.416548286980771,0.7079190309286842,0.827414755944423']], 'C': [['0.3580433196447631,0.4144175965735253,0.7157315256634563,0.7890624666648796']]}"
SSWI000000015519870,False,"{'elk': [0.80419921875, 0.79736328125, 0.8251953125]}","{'elk': [0.9981529116630554, 0.9890934228897095, 0.9942387342453003]}","{'elk': 0.990234375, 'foxgray_foxred': 0.002397762921949228, 'wolf': 6.003919528059972e-05}",elk,8,3,"{'A': ['0.4907,0.4012,0.08896,0.1604', '0.0684,0.4398,0.1364,0.2636', '0.5523,0.3527,0.05389,0.1377', '0.2457,0.4126,0.1254,0.2389', '0.1749,0.4302,0.1421,0.1911', '0.2087,0.4271,0.1432,0.2194', '0.4694,0.3803,0.04724,0.1211', '0.5091,0.3664,0.1215,0.1468'], 'B': ['0.5448,0.3551,0.04656,0.1338', '0.2412,0.4178,0.1033,0.2387', '0.0685,0.4451,0.1366,0.2154', '0.4913,0.4057,0.07999,0.1555', '0.4666,0.3797,0.04597,0.12'], 'C': ['0.24,0.4177,0.1059,0.2403', '0.0543,0.4556,0.1086,0.2063', '0.4902,0.4052,0.08337,0.1537', '0.5419,0.3588,0.04742,0.1265', '0.4697,0.3804,0.05373,0.1299']}","{'A': [['0.0689808228095614,0.43465908247649127,0.1379616456191228,0.27059658247649127', '0.5085227061912282,0.3863636353095614,0.12215908247649127,0.20667614690438593', '0.21324573389302634,0.4278231333816667,0.20738636469043858,0.2466263930485966'], ['0.0689808228095614,0.43465908247649127,0.1379616456191228,0.27059658247649127', '0.5085227061912282,0.3863636353095614,0.12215908247649127,0.20667614690438593', '0.21324573389302634,0.4278231333816667,0.20738636469043858,0.2466263930485966'], ['0.0689808228095614,0.43465908247649127,0.1379616456191228,0.27059658247649127', '0.5085227061912282,0.3863636353095614,0.12215908247649127,0.20667614690438593', '0.21324573389302634,0.4278231333816667,0.20738636469043858,0.2466263930485966']], 'B': [['0.24289771778605268,0.42471590592868425,0.10688918557210533,0.2258522706191228', '0.06986860373824563,0.43536930026254395,0.13973720747649127,0.23934655928684223', '0.49715908247649127,0.39914770619122814,0.10369316495298252,0.1789772474294738'], ['0.24289771778605268,0.42471590592868425,0.10688918557210533,0.2258522706191228', '0.06986860373824563,0.43536930026254395,0.13973720747649127,0.23934655928684223', '0.49715908247649127,0.39914770619122814,0.10369316495298252,0.1789772474294738'], ['0.24289771778605268,0.42471590592868425,0.10688918557210533,0.2258522706191228', '0.06986860373824563,0.43536930026254395,0.13973720747649127,0.23934655928684223', '0.49715908247649127,0.39914770619122814,0.10369316495298252,0.1789772474294738']], 'C': [['0.24485084278605268,0.424005676547807,0.11505681185736845,0.2294033943338597', '0.5028408943338597,0.3926668833816667,0.11860795876175437,0.19477981057210533', '0.05504261469043859,0.44744316495298253,0.11008522938087718,0.22869316495298253'], ['0.24485084278605268,0.424005676547807,0.11505681185736845,0.2294033943338597', '0.5028408943338597,0.3926668833816667,0.11860795876175437,0.19477981057210533', '0.05504261469043859,0.44744316495298253,0.11008522938087718,0.22869316495298253'], ['0.24485084278605268,0.424005676547807,0.11505681185736845,0.2294033943338597', '0.5028408943338597,0.3926668833816667,0.11860795876175437,0.19477981057210533', '0.05504261469043859,0.44744316495298253,0.11008522938087718,0.22869316495298253']]}"
